Date,Month,Year,Volume_Million,Value_Crore,Month Name,Quarter,Day,Week,Weekday,Day Number,Day Type,Financial Year
2021-06-01,6,2021,97.807,21837.51,June,2,1,22,Tuesday,1,Weekday,2021-2022
2021-06-02,6,2021,98.137,20668.35,June,2,2,22,Wednesday,2,Weekday,2021-2022
2021-06-03,6,2021,92.8,19629.84,June,2,3,22,Thursday,3,Weekday,2021-2022
2021-06-04,6,2021,90.824,18987.07,June,2,4,22,Friday,4,Weekday,2021-2022
2021-06-05,6,2021,92.12,18465.68,June,2,5,22,Saturday,5,Weekend,2021-2022
2021-06-06,6,2021,85.062,13881.64,June,2,6,22,Sunday,6,Weekend,2021-2022
2021-06-07,6,2021,95.853,20566.61,June,2,7,23,Monday,0,Weekday,2021-2022
2021-06-08,6,2021,95.949,19555.25,June,2,8,23,Tuesday,1,Weekday,2021-2022
2021-06-09,6,2021,95.932,19616.4,June,2,9,23,Wednesday,2,Weekday,2021-2022
2021-06-10,6,2021,96.068,19826.78,June,2,10,23,Thursday,3,Weekday,2021-2022
2021-06-11,6,2021,94.841,19013.39,June,2,11,23,Friday,4,Weekday,2021-2022
2021-06-12,6,2021,91.484,16646.22,June,2,12,23,Saturday,5,Weekend,2021-2022
2021-06-13,6,2021,85.165,12899.97,June,2,13,23,Sunday,6,Weekend,2021-2022
2021-06-14,6,2021,97.372,20359.99,June,2,14,24,Monday,0,Weekday,2021-2022
2021-06-15,6,2021,96.859,19631.73,June,2,15,24,Tuesday,1,Weekday,2021-2022
2021-06-16,6,2021,95.888,19341.99,June,2,16,24,Wednesday,2,Weekday,2021-2022
2021-06-17,6,2021,91.454,17975.02,June,2,17,24,Thursday,3,Weekday,2021-2022
2021-06-18,6,2021,96.815,18847.37,June,2,18,24,Friday,4,Weekday,2021-2022
2021-06-19,6,2021,92.337,16946.72,June,2,19,24,Saturday,5,Weekend,2021-2022
2021-06-20,6,2021,86.158,12949.17,June,2,20,24,Sunday,6,Weekend,2021-2022
2021-06-21,6,2021,96.774,19694.06,June,2,21,25,Monday,0,Weekday,2021-2022
2021-06-22,6,2021,93.782,18529.74,June,2,22,25,Tuesday,1,Weekday,2021-2022
2021-06-23,6,2021,88.608,16920.82,June,2,23,25,Wednesday,2,Weekday,2021-2022
2021-06-24,6,2021,90.121,17171.85,June,2,24,25,Thursday,3,Weekday,2021-2022
2021-06-25,6,2021,93.525,17648.46,June,2,25,25,Friday,4,Weekday,2021-2022
2021-06-26,6,2021,92.318,15638.86,June,2,26,25,Saturday,5,Weekend,2021-2022
2021-06-27,6,2021,85.353,11945.99,June,2,27,25,Sunday,6,Weekend,2021-2022
2021-06-28,6,2021,95.751,19199.12,June,2,28,26,Monday,0,Weekday,2021-2022
2021-06-29,6,2021,97.164,19122.24,June,2,29,26,Tuesday,1,Weekday,2021-2022
2021-06-30,6,2021,105.195,23855.32,June,2,30,26,Wednesday,2,Weekday,2021-2022
2021-07-01,7,2021,105.235,23416.77,July,3,1,26,Thursday,3,Weekday,2021-2022
2021-07-02,7,2021,108.15,22773.32,July,3,2,26,Friday,4,Weekday,2021-2022
2021-07-03,7,2021,104.452,20784.0,July,3,3,26,Saturday,5,Weekend,2021-2022
2021-07-04,7,2021,97.948,16400.08,July,3,4,26,Sunday,6,Weekend,2021-2022
2021-07-05,7,2021,109.22,23601.76,July,3,5,27,Monday,0,Weekday,2021-2022
2021-07-06,7,2021,107.724,21426.67,July,3,6,27,Tuesday,1,Weekday,2021-2022
2021-07-07,7,2021,110.038,23158.49,July,3,7,27,Wednesday,2,Weekday,2021-2022
2021-07-08,7,2021,108.632,19593.6,July,3,8,27,Thursday,3,Weekday,2021-2022
2021-07-09,7,2021,110.288,22376.23,July,3,9,27,Friday,4,Weekday,2021-2022
2021-07-10,7,2021,105.33,17381.76,July,3,10,27,Saturday,5,Weekend,2021-2022
2021-07-11,7,2021,98.862,14528.9,July,3,11,27,Sunday,6,Weekend,2021-2022
2021-07-12,7,2021,106.977,17865.05,July,3,12,28,Monday,0,Weekday,2021-2022
2021-07-13,7,2021,105.496,26954.63,July,3,13,28,Tuesday,1,Weekday,2021-2022
2021-07-14,7,2021,106.977,19870.94,July,3,14,28,Wednesday,2,Weekday,2021-2022
2021-07-15,7,2021,106.823,21013.1,July,3,15,28,Thursday,3,Weekday,2021-2022
2021-07-16,7,2021,106.786,21440.28,July,3,16,28,Friday,4,Weekday,2021-2022
2021-07-17,7,2021,103.017,18400.77,July,3,17,28,Saturday,5,Weekend,2021-2022
2021-07-18,7,2021,91.512,12743.31,July,3,18,28,Sunday,6,Weekend,2021-2022
2021-07-19,7,2021,104.952,20635.1,July,3,19,29,Monday,0,Weekday,2021-2022
2021-07-20,7,2021,107.812,20476.24,July,3,20,29,Tuesday,1,Weekday,2021-2022
2021-07-21,7,2021,95.491,15421.19,July,3,21,29,Wednesday,2,Weekday,2021-2022
2021-07-22,7,2021,94.738,15711.85,July,3,22,29,Thursday,3,Weekday,2021-2022
2021-07-23,7,2021,104.729,19889.5,July,3,23,29,Friday,4,Weekday,2021-2022
2021-07-24,7,2021,97.807,15607.17,July,3,24,29,Saturday,5,Weekend,2021-2022
2021-07-25,7,2021,96.795,12927.13,July,3,25,29,Sunday,6,Weekend,2021-2022
2021-07-26,7,2021,105.106,19885.25,July,3,26,30,Monday,0,Weekday,2021-2022
2021-07-27,7,2021,104.066,19262.96,July,3,27,30,Tuesday,1,Weekday,2021-2022
2021-07-28,7,2021,105.626,19325.52,July,3,28,30,Wednesday,2,Weekday,2021-2022
2021-07-29,7,2021,104.444,19154.18,July,3,29,30,Thursday,3,Weekday,2021-2022
2021-07-30,7,2021,111.752,21272.89,July,3,30,30,Friday,4,Weekday,2021-2022
2021-07-31,7,2021,121.03,22584.56,July,3,31,30,Saturday,5,Weekend,2021-2022
2021-08-01,8,2021,113.983,17991.95,August,3,1,30,Sunday,6,Weekend,2021-2022
2021-08-02,8,2021,120.232,25029.23,August,3,2,31,Monday,0,Weekday,2021-2022
2021-08-03,8,2021,120.077,23649.82,August,3,3,31,Tuesday,1,Weekday,2021-2022
2021-08-04,8,2021,119.128,24030.66,August,3,4,31,Wednesday,2,Weekday,2021-2022
2021-08-05,8,2021,118.341,23718.76,August,3,5,31,Thursday,3,Weekday,2021-2022
2021-08-06,8,2021,110.522,21095.72,August,3,6,31,Friday,4,Weekday,2021-2022
2021-08-07,8,2021,122.245,22910.2,August,3,7,31,Saturday,5,Weekend,2021-2022
2021-08-08,8,2021,112.774,16658.61,August,3,8,31,Sunday,6,Weekend,2021-2022
2021-08-09,8,2021,123.51,24086.79,August,3,9,32,Monday,0,Weekday,2021-2022
2021-08-10,8,2021,124.703,24240.48,August,3,10,32,Tuesday,1,Weekday,2021-2022
2021-08-11,8,2021,121.833,23627.85,August,3,11,32,Wednesday,2,Weekday,2021-2022
2021-08-12,8,2021,118.733,22704.03,August,3,12,32,Thursday,3,Weekday,2021-2022
2021-08-13,8,2021,115.284,20953.57,August,3,13,32,Friday,4,Weekday,2021-2022
2021-08-14,8,2021,114.781,19317.55,August,3,14,32,Saturday,5,Weekend,2021-2022
2021-08-15,8,2021,106.292,14679.03,August,3,15,32,Sunday,6,Weekend,2021-2022
2021-08-16,8,2021,113.705,21637.92,August,3,16,33,Monday,0,Weekday,2021-2022
2021-08-17,8,2021,114.532,21311.21,August,3,17,33,Tuesday,1,Weekday,2021-2022
2021-08-18,8,2021,114.179,21660.34,August,3,18,33,Wednesday,2,Weekday,2021-2022
2021-08-19,8,2021,114.87,20696.02,August,3,19,33,Thursday,3,Weekday,2021-2022
2021-08-20,8,2021,111.508,18706.14,August,3,20,33,Friday,4,Weekday,2021-2022
2021-08-21,8,2021,117.35,19530.45,August,3,21,33,Saturday,5,Weekend,2021-2022
2021-08-22,8,2021,106.053,13242.53,August,3,22,33,Sunday,6,Weekend,2021-2022
2021-08-23,8,2021,108.596,19805.16,August,3,23,34,Monday,0,Weekday,2021-2022
2021-08-24,8,2021,109.723,19853.25,August,3,24,34,Tuesday,1,Weekday,2021-2022
2021-08-25,8,2021,113.974,20927.52,August,3,25,34,Wednesday,2,Weekday,2021-2022
2021-08-26,8,2021,111.396,19824.58,August,3,26,34,Thursday,3,Weekday,2021-2022
2021-08-27,8,2021,110.601,19367.36,August,3,27,34,Friday,4,Weekday,2021-2022
2021-08-28,8,2021,110.81,18119.46,August,3,28,34,Saturday,5,Weekend,2021-2022
2021-08-29,8,2021,106.733,14334.35,August,3,29,34,Sunday,6,Weekend,2021-2022
2021-08-30,8,2021,109.165,19281.64,August,3,30,35,Monday,0,Weekday,2021-2022
2021-08-31,8,2021,119.913,26124.77,August,3,31,35,Tuesday,1,Weekday,2021-2022
2021-09-01,9,2021,126.106,27148.4,September,3,1,35,Wednesday,2,Weekday,2021-2022
2021-09-02,9,2021,127.666,26154.15,September,3,2,35,Thursday,3,Weekday,2021-2022
2021-09-03,9,2021,124.5,23910.41,September,3,3,35,Friday,4,Weekday,2021-2022
2021-09-04,9,2021,123.738,23834.31,September,3,4,35,Saturday,5,Weekend,2021-2022
2021-09-05,9,2021,108.895,16861.66,September,3,5,35,Sunday,6,Weekend,2021-2022
2021-09-06,9,2021,122.117,24922.42,September,3,6,36,Monday,0,Weekday,2021-2022
2021-09-07,9,2021,113.979,21864.83,September,3,7,36,Tuesday,1,Weekday,2021-2022
2021-09-08,9,2021,126.405,24634.77,September,3,8,36,Wednesday,2,Weekday,2021-2022
2021-09-09,9,2021,128.419,24770.65,September,3,9,36,Thursday,3,Weekday,2021-2022
2021-09-10,9,2021,120.937,21030.37,September,3,10,36,Friday,4,Weekday,2021-2022
2021-09-11,9,2021,117.88,20129.85,September,3,11,36,Saturday,5,Weekend,2021-2022
2021-09-12,9,2021,113.616,15950.87,September,3,12,36,Sunday,6,Weekend,2021-2022
2021-09-13,9,2021,120.556,23212.04,September,3,13,37,Monday,0,Weekday,2021-2022
2021-09-14,9,2021,121.427,22629.21,September,3,14,37,Tuesday,1,Weekday,2021-2022
2021-09-15,9,2021,123.998,23442.74,September,3,15,37,Wednesday,2,Weekday,2021-2022
2021-09-16,9,2021,120.165,22094.58,September,3,16,37,Thursday,3,Weekday,2021-2022
2021-09-17,9,2021,117.223,19888.28,September,3,17,37,Friday,4,Weekday,2021-2022
2021-09-18,9,2021,123.849,20854.06,September,3,18,37,Saturday,5,Weekend,2021-2022
2021-09-19,9,2021,118.192,15698.53,September,3,19,37,Sunday,6,Weekend,2021-2022
2021-09-20,9,2021,125.269,23232.53,September,3,20,38,Monday,0,Weekday,2021-2022
2021-09-21,9,2021,123.081,22157.2,September,3,21,38,Tuesday,1,Weekday,2021-2022
2021-09-22,9,2021,123.79,21821.81,September,3,22,38,Wednesday,2,Weekday,2021-2022
2021-09-23,9,2021,123.223,21377.26,September,3,23,38,Thursday,3,Weekday,2021-2022
2021-09-24,9,2021,123.665,20872.26,September,3,24,38,Friday,4,Weekday,2021-2022
2021-09-25,9,2021,120.495,19085.04,September,3,25,38,Saturday,5,Weekend,2021-2022
2021-09-26,9,2021,116.82,14906.16,September,3,26,38,Sunday,6,Weekend,2021-2022
2021-09-27,9,2021,119.904,20756.07,September,3,27,39,Monday,0,Weekday,2021-2022
2021-09-28,9,2021,120.882,21099.09,September,3,28,39,Tuesday,1,Weekday,2021-2022
2021-09-29,9,2021,122.377,21981.12,September,3,29,39,Wednesday,2,Weekday,2021-2022
2021-09-30,9,2021,135.122,28327.61,September,3,30,39,Thursday,3,Weekday,2021-2022
2021-10-01,10,2021,137.77,28370.06,October,4,1,39,Friday,4,Weekday,2021-2022
2021-10-02,10,2021,139.113,25337.11,October,4,2,39,Saturday,5,Weekend,2021-2022
2021-10-03,10,2021,137.267,21845.73,October,4,3,39,Sunday,6,Weekend,2021-2022
2021-10-04,10,2021,139.385,29292.41,October,4,4,40,Monday,0,Weekday,2021-2022
2021-10-05,10,2021,142.994,29189.41,October,4,5,40,Tuesday,1,Weekday,2021-2022
2021-10-06,10,2021,137.162,26288.98,October,4,6,40,Wednesday,2,Weekday,2021-2022
2021-10-07,10,2021,144.68,28676.31,October,4,7,40,Thursday,3,Weekday,2021-2022
2021-10-08,10,2021,142.183,27623.49,October,4,8,40,Friday,4,Weekday,2021-2022
2021-10-09,10,2021,134.63,24747.41,October,4,9,40,Saturday,5,Weekend,2021-2022
2021-10-10,10,2021,135.989,21201.45,October,4,10,40,Sunday,6,Weekend,2021-2022
2021-10-11,10,2021,137.829,28260.91,October,4,11,41,Monday,0,Weekday,2021-2022
2021-10-12,10,2021,138.867,27223.76,October,4,12,41,Tuesday,1,Weekday,2021-2022
2021-10-13,10,2021,137.647,26037.62,October,4,13,41,Wednesday,2,Weekday,2021-2022
2021-10-14,10,2021,133.418,24029.6,October,4,14,41,Thursday,3,Weekday,2021-2022
2021-10-15,10,2021,126.871,18158.34,October,4,15,41,Friday,4,Weekday,2021-2022
2021-10-16,10,2021,128.528,22054.06,October,4,16,41,Saturday,5,Weekend,2021-2022
2021-10-17,10,2021,118.511,16615.55,October,4,17,41,Sunday,6,Weekend,2021-2022
2021-10-18,10,2021,134.786,25795.4,October,4,18,42,Monday,0,Weekday,2021-2022
2021-10-19,10,2021,130.954,23136.67,October,4,19,42,Tuesday,1,Weekday,2021-2022
2021-10-20,10,2021,134.832,24614.57,October,4,20,42,Wednesday,2,Weekday,2021-2022
2021-10-21,10,2021,133.033,24809.26,October,4,21,42,Thursday,3,Weekday,2021-2022
2021-10-22,10,2021,136.07,24402.71,October,4,22,42,Friday,4,Weekday,2021-2022
2021-10-23,10,2021,134.399,21969.69,October,4,23,42,Saturday,5,Weekend,2021-2022
2021-10-24,10,2021,129.421,16990.59,October,4,24,42,Sunday,6,Weekend,2021-2022
2021-10-25,10,2021,133.198,25923.01,October,4,25,43,Monday,0,Weekday,2021-2022
2021-10-26,10,2021,135.028,25081.49,October,4,26,43,Tuesday,1,Weekday,2021-2022
2021-10-27,10,2021,134.127,25168.12,October,4,27,43,Wednesday,2,Weekday,2021-2022
2021-10-28,10,2021,136.127,26359.34,October,4,28,43,Thursday,3,Weekday,2021-2022
2021-10-29,10,2021,139.184,27747.43,October,4,29,43,Friday,4,Weekday,2021-2022
2021-10-30,10,2021,147.709,29919.39,October,4,30,43,Saturday,5,Weekend,2021-2022
2021-10-31,10,2021,146.932,24537.12,October,4,31,43,Sunday,6,Weekend,2021-2022
2021-11-01,11,2021,158.765,36035.24,November,4,1,44,Monday,0,Weekday,2021-2022
2021-11-02,11,2021,164.375,34915.78,November,4,2,44,Tuesday,1,Weekday,2021-2022
2021-11-03,11,2021,164.769,34613.47,November,4,3,44,Wednesday,2,Weekday,2021-2022
2021-11-04,11,2021,143.481,23307.44,November,4,4,44,Thursday,3,Weekday,2021-2022
2021-11-05,11,2021,132.601,22719.01,November,4,5,44,Friday,4,Weekday,2021-2022
2021-11-06,11,2021,136.253,24416.19,November,4,6,44,Saturday,5,Weekend,2021-2022
2021-11-07,11,2021,130.927,20543.84,November,4,7,44,Sunday,6,Weekend,2021-2022
2021-11-08,11,2021,142.344,28222.58,November,4,8,45,Monday,0,Weekday,2021-2022
2021-11-09,11,2021,137.906,27462.69,November,4,9,45,Tuesday,1,Weekday,2021-2022
2021-11-10,11,2021,140.376,27572.23,November,4,10,45,Wednesday,2,Weekday,2021-2022
2021-11-11,11,2021,136.969,26145.08,November,4,11,45,Thursday,3,Weekday,2021-2022
2021-11-12,11,2021,136.332,25519.53,November,4,12,45,Friday,4,Weekday,2021-2022
2021-11-13,11,2021,137.709,23325.29,November,4,13,45,Saturday,5,Weekend,2021-2022
2021-11-14,11,2021,134.494,18867.22,November,4,14,45,Sunday,6,Weekend,2021-2022
2021-11-15,11,2021,137.307,27088.45,November,4,15,46,Monday,0,Weekday,2021-2022
2021-11-16,11,2021,138.159,27011.12,November,4,16,46,Tuesday,1,Weekday,2021-2022
2021-11-17,11,2021,139.378,25755.18,November,4,17,46,Wednesday,2,Weekday,2021-2022
2021-11-18,11,2021,134.821,25291.94,November,4,18,46,Thursday,3,Weekday,2021-2022
2021-11-19,11,2021,133.907,21545.81,November,4,19,46,Friday,4,Weekday,2021-2022
2021-11-20,11,2021,138.715,24225.89,November,4,20,46,Saturday,5,Weekend,2021-2022
2021-11-21,11,2021,131.39,18070.98,November,4,21,46,Sunday,6,Weekend,2021-2022
2021-11-22,11,2021,133.85,25248.75,November,4,22,47,Monday,0,Weekday,2021-2022
2021-11-23,11,2021,138.853,25616.77,November,4,23,47,Tuesday,1,Weekday,2021-2022
2021-11-24,11,2021,137.403,25221.2,November,4,24,47,Wednesday,2,Weekday,2021-2022
2021-11-25,11,2021,139.249,25459.92,November,4,25,47,Thursday,3,Weekday,2021-2022
2021-11-26,11,2021,137.568,25509.28,November,4,26,47,Friday,4,Weekday,2021-2022
2021-11-27,11,2021,134.241,22251.27,November,4,27,47,Saturday,5,Weekend,2021-2022
2021-11-28,11,2021,129.628,17817.14,November,4,28,47,Sunday,6,Weekend,2021-2022
2021-11-29,11,2021,136.941,26386.44,November,4,29,48,Monday,0,Weekday,2021-2022
2021-11-30,11,2021,147.769,32270.36,November,4,30,48,Tuesday,1,Weekday,2021-2022
2021-12-01,12,2021,153.104,33487.99,December,4,1,48,Wednesday,2,Weekday,2021-2022
2021-12-02,12,2021,152.43,31446.32,December,4,2,48,Thursday,3,Weekday,2021-2022
2021-12-03,12,2021,148.012,28800.98,December,4,3,48,Friday,4,Weekday,2021-2022
2021-12-04,12,2021,154.254,29534.27,December,4,4,48,Saturday,5,Weekend,2021-2022
2021-12-05,12,2021,147.836,23634.62,December,4,5,48,Sunday,6,Weekend,2021-2022
2021-12-06,12,2021,148.874,30143.74,December,4,6,49,Monday,0,Weekday,2021-2022
2021-12-07,12,2021,153.597,30111.47,December,4,7,49,Tuesday,1,Weekday,2021-2022
2021-12-08,12,2021,151.003,28889.73,December,4,8,49,Wednesday,2,Weekday,2021-2022
2021-12-09,12,2021,145.273,27977.02,December,4,9,49,Thursday,3,Weekday,2021-2022
2021-12-10,12,2021,138.276,25540.08,December,4,10,49,Friday,4,Weekday,2021-2022
2021-12-11,12,2021,145.098,25827.58,December,4,11,49,Saturday,5,Weekend,2021-2022
2021-12-12,12,2021,139.211,20023.23,December,4,12,49,Sunday,6,Weekend,2021-2022
2021-12-13,12,2021,140.712,26943.56,December,4,13,50,Monday,0,Weekday,2021-2022
2021-12-14,12,2021,148.481,28016.55,December,4,14,50,Tuesday,1,Weekday,2021-2022
2021-12-15,12,2021,151.254,28838.73,December,4,15,50,Wednesday,2,Weekday,2021-2022
2021-12-16,12,2021,145.696,26447.76,December,4,16,50,Thursday,3,Weekday,2021-2022
2021-12-17,12,2021,146.115,24999.17,December,4,17,50,Friday,4,Weekday,2021-2022
2021-12-18,12,2021,145.123,24668.99,December,4,18,50,Saturday,5,Weekend,2021-2022
2021-12-19,12,2021,140.214,19087.16,December,4,19,50,Sunday,6,Weekend,2021-2022
2021-12-20,12,2021,148.936,29184.65,December,4,20,51,Monday,0,Weekday,2021-2022
2021-12-21,12,2021,146.781,27086.37,December,4,21,51,Tuesday,1,Weekday,2021-2022
2021-12-22,12,2021,148.994,26892.86,December,4,22,51,Wednesday,2,Weekday,2021-2022
2021-12-23,12,2021,149.464,26454.72,December,4,23,51,Thursday,3,Weekday,2021-2022
2021-12-24,12,2021,149.12,25817.61,December,4,24,51,Friday,4,Weekday,2021-2022
2021-12-25,12,2021,144.892,22122.87,December,4,25,51,Saturday,5,Weekend,2021-2022
2021-12-26,12,2021,135.726,17623.74,December,4,26,51,Sunday,6,Weekend,2021-2022
2021-12-27,12,2021,143.637,26037.07,December,4,27,52,Monday,0,Weekday,2021-2022
2021-12-28,12,2021,144.559,26113.2,December,4,28,52,Tuesday,1,Weekday,2021-2022
2021-12-29,12,2021,142.078,25271.47,December,4,29,52,Wednesday,2,Weekday,2021-2022
2021-12-30,12,2021,149.152,27540.86,December,4,30,52,Thursday,3,Weekday,2021-2022
2021-12-31,12,2021,168.397,32283.86,December,4,31,52,Friday,4,Weekday,2021-2022
2022-01-01,1,2022,158.527,27278.48,January,1,1,52,Saturday,5,Weekend,2021-2022
2022-01-02,1,2022,153.166,24750.74,January,1,2,52,Sunday,6,Weekend,2021-2022
2022-01-03,1,2022,161.487,32979.67,January,1,3,1,Monday,0,Weekday,2021-2022
2022-01-04,1,2022,159.501,32214.37,January,1,4,1,Tuesday,1,Weekday,2021-2022
2022-01-05,1,2022,159.171,31730.45,January,1,5,1,Wednesday,2,Weekday,2021-2022
2022-01-06,1,2022,158.944,30771.67,January,1,6,1,Thursday,3,Weekday,2021-2022
2022-01-07,1,2022,162.133,30569.5,January,1,7,1,Friday,4,Weekday,2021-2022
2022-01-08,1,2022,154.707,26520.13,January,1,8,1,Saturday,5,Weekend,2021-2022
2022-01-09,1,2022,121.296,18265.68,January,1,9,1,Sunday,6,Weekend,2021-2022
2022-01-10,1,2022,165.053,33273.67,January,1,10,2,Monday,0,Weekday,2021-2022
2022-01-11,1,2022,156.323,30052.59,January,1,11,2,Tuesday,1,Weekday,2021-2022
2022-01-12,1,2022,159.055,30181.55,January,1,12,2,Wednesday,2,Weekday,2021-2022
2022-01-13,1,2022,156.506,28747.57,January,1,13,2,Thursday,3,Weekday,2021-2022
2022-01-14,1,2022,144.509,23852.4,January,1,14,2,Friday,4,Weekday,2021-2022
2022-01-15,1,2022,137.8,21970.51,January,1,15,2,Saturday,5,Weekend,2021-2022
2022-01-16,1,2022,131.122,18000.91,January,1,16,2,Sunday,6,Weekend,2021-2022
2022-01-17,1,2022,148.762,27641.24,January,1,17,3,Monday,0,Weekday,2021-2022
2022-01-18,1,2022,146.503,26732.97,January,1,18,3,Tuesday,1,Weekday,2021-2022
2022-01-19,1,2022,150.162,27400.76,January,1,19,3,Wednesday,2,Weekday,2021-2022
2022-01-20,1,2022,145.93,27092.83,January,1,20,3,Thursday,3,Weekday,2021-2022
2022-01-21,1,2022,147.74,26652.65,January,1,21,3,Friday,4,Weekday,2021-2022
2022-01-22,1,2022,142.239,23272.13,January,1,22,3,Saturday,5,Weekend,2021-2022
2022-01-23,1,2022,131.735,17525.56,January,1,23,3,Sunday,6,Weekend,2021-2022
2022-01-24,1,2022,145.03,28414.48,January,1,24,4,Monday,0,Weekday,2021-2022
2022-01-25,1,2022,146.012,27920.07,January,1,25,4,Tuesday,1,Weekday,2021-2022
2022-01-26,1,2022,140.428,21232.52,January,1,26,4,Wednesday,2,Weekday,2021-2022
2022-01-27,1,2022,143.76,27360.06,January,1,27,4,Thursday,3,Weekday,2021-2022
2022-01-28,1,2022,145.486,26942.28,January,1,28,4,Friday,4,Weekday,2021-2022
2022-01-29,1,2022,139.055,24872.5,January,1,29,4,Saturday,5,Weekend,2021-2022
2022-01-30,1,2022,143.784,21176.51,January,1,30,4,Sunday,6,Weekend,2021-2022
2022-01-31,1,2022,161.23,36596.64,January,1,31,5,Monday,0,Weekday,2021-2022
2022-02-01,2,2022,172.727,38167.32,February,1,1,5,Tuesday,1,Weekday,2021-2022
2022-02-02,2,2022,166.646,34757.09,February,1,2,5,Wednesday,2,Weekday,2021-2022
2022-02-03,2,2022,164.671,33265.3,February,1,3,5,Thursday,3,Weekday,2021-2022
2022-02-04,2,2022,162.284,32036.03,February,1,4,5,Friday,4,Weekday,2021-2022
2022-02-05,2,2022,165.522,31339.7,February,1,5,5,Saturday,5,Weekend,2021-2022
2022-02-06,2,2022,154.93,23445.48,February,1,6,5,Sunday,6,Weekend,2021-2022
2022-02-07,2,2022,166.491,33670.85,February,1,7,6,Monday,0,Weekday,2021-2022
2022-02-08,2,2022,166.798,32682.18,February,1,8,6,Tuesday,1,Weekday,2021-2022
2022-02-09,2,2022,171.883,32468.47,February,1,9,6,Wednesday,2,Weekday,2021-2022
2022-02-10,2,2022,164.632,31703.55,February,1,10,6,Thursday,3,Weekday,2021-2022
2022-02-11,2,2022,166.502,30697.0,February,1,11,6,Friday,4,Weekday,2021-2022
2022-02-12,2,2022,163.281,27942.54,February,1,12,6,Saturday,5,Weekend,2021-2022
2022-02-13,2,2022,158.84,22271.87,February,1,13,6,Sunday,6,Weekend,2021-2022
2022-02-14,2,2022,167.59,32609.4,February,1,14,7,Monday,0,Weekday,2021-2022
2022-02-15,2,2022,164.961,31888.77,February,1,15,7,Tuesday,1,Weekday,2021-2022
2022-02-16,2,2022,165.318,30212.49,February,1,16,7,Wednesday,2,Weekday,2021-2022
2022-02-17,2,2022,159.993,29053.85,February,1,17,7,Thursday,3,Weekday,2021-2022
2022-02-18,2,2022,161.088,27226.8,February,1,18,7,Friday,4,Weekday,2021-2022
2022-02-19,2,2022,155.832,25778.25,February,1,19,7,Saturday,5,Weekend,2021-2022
2022-02-20,2,2022,154.944,21128.33,February,1,20,7,Sunday,6,Weekend,2021-2022
2022-02-21,2,2022,157.814,29480.41,February,1,21,8,Monday,0,Weekday,2021-2022
2022-02-22,2,2022,147.401,27023.99,February,1,22,8,Tuesday,1,Weekday,2021-2022
2022-02-23,2,2022,142.116,24444.21,February,1,23,8,Wednesday,2,Weekday,2021-2022
2022-02-24,2,2022,167.923,32003.16,February,1,24,8,Thursday,3,Weekday,2021-2022
2022-02-25,2,2022,159.927,29271.51,February,1,25,8,Friday,4,Weekday,2021-2022
2022-02-26,2,2022,160.68,26149.22,February,1,26,8,Saturday,5,Weekend,2021-2022
2022-02-27,2,2022,157.288,21228.83,February,1,27,8,Sunday,6,Weekend,2021-2022
2022-02-28,2,2022,159.407,34896.42,February,1,28,9,Monday,0,Weekday,2021-2022
2022-03-01,3,2022,171.164,33758.22,March,1,1,9,Tuesday,1,Weekday,2021-2022
2022-03-02,3,2022,179.457,37033.35,March,1,2,9,Wednesday,2,Weekday,2021-2022
2022-03-03,3,2022,179.451,36252.3,March,1,3,9,Thursday,3,Weekday,2021-2022
2022-03-04,3,2022,177.904,35210.29,March,1,4,9,Friday,4,Weekday,2021-2022
2022-03-05,3,2022,184.021,35370.65,March,1,5,9,Saturday,5,Weekend,2021-2022
2022-03-06,3,2022,172.569,26113.76,March,1,6,9,Sunday,6,Weekend,2021-2022
2022-03-07,3,2022,181.779,37285.22,March,1,7,10,Monday,0,Weekday,2021-2022
2022-03-08,3,2022,179.365,34545.89,March,1,8,10,Tuesday,1,Weekday,2021-2022
2022-03-09,3,2022,180.825,34882.05,March,1,9,10,Wednesday,2,Weekday,2021-2022
2022-03-10,3,2022,181.54,34890.75,March,1,10,10,Thursday,3,Weekday,2021-2022
2022-03-11,3,2022,178.345,32377.05,March,1,11,10,Friday,4,Weekday,2021-2022
2022-03-12,3,2022,176.519,29318.33,March,1,12,10,Saturday,5,Weekend,2021-2022
2022-03-13,3,2022,170.403,23152.81,March,1,13,10,Sunday,6,Weekend,2021-2022
2022-03-14,3,2022,177.435,33957.67,March,1,14,11,Monday,0,Weekday,2021-2022
2022-03-15,3,2022,176.692,33340.64,March,1,15,11,Tuesday,1,Weekday,2021-2022
2022-03-16,3,2022,180.456,33221.88,March,1,16,11,Wednesday,2,Weekday,2021-2022
2022-03-17,3,2022,180.754,31166.73,March,1,17,11,Thursday,3,Weekday,2021-2022
2022-03-18,3,2022,148.927,18869.04,March,1,18,11,Friday,4,Weekday,2021-2022
2022-03-19,3,2022,164.478,25247.27,March,1,19,11,Saturday,5,Weekend,2021-2022
2022-03-20,3,2022,158.862,21237.31,March,1,20,11,Sunday,6,Weekend,2021-2022
2022-03-21,3,2022,172.299,31841.8,March,1,21,12,Monday,0,Weekday,2021-2022
2022-03-22,3,2022,167.303,29566.9,March,1,22,12,Tuesday,1,Weekday,2021-2022
2022-03-23,3,2022,169.864,29859.79,March,1,23,12,Wednesday,2,Weekday,2021-2022
